,ID,area_type,availability,location,size,society,total_sqft,bath,balcony,price,loc_lat,loc_long,dir_from_centre
7766,7766,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,,1100,2.0,1.0,44.0,12.912432,77.5759515,south
7767,7767,Super built-up  Area,Ready To Move, Devarachikkanahalli,3 BHK,,1417,2.0,2.0,76.0,12.8855932,77.6101723,south
7768,7768,Built-up  Area,Ready To Move,Thanisandra,3 BHK,Bhmesy ,1492,3.0,1.0,88.0,13.054713,77.6339258,north east
7769,7769,Super built-up  Area,22-Nov,Devanahalli,3 BHK,Sabixtt,1498,3.0,3.0,79.15,13.2483502,77.7134377,north east
7770,7770,Built-up  Area,Ready To Move,Bellari Road,4 BHK,Sohid O,3500,2.0,1.0,350.0,13.046910000000025,77.59146000000004,north
7771,7771,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Rasom B,1010,2.0,1.0,48.27,12.9684441,77.7187843,east
7772,7772,Super built-up  Area,Ready To Move,Hennur,2 BHK,Shateor,1255,2.0,2.0,53.5,13.0258087,77.6305067,north east
7773,7773,Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,35.0,12.9804938,77.7683853,east
7774,7774,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoitaCa,1847,3.0,2.0,125.0,13.0720352,77.6333905,north east
7775,7775,Super built-up  Area,18-May,1st Stage Indira Nagar,2 BHK,,1200,2.0,2.0,55.0,12.9773091,77.6402944,east
7776,7776,Super built-up  Area,Ready To Move,Bellandur,2 BHK,,982,2.0,2.0,37.28,12.9279555,77.6807658,south east
7777,7777,Super built-up  Area,Ready To Move,Hegde Nagar,3 BHK,SoisoCa,2144.6,4.0,2.0,145.0,13.0720352,77.6333905,north east
7778,7778,Super built-up  Area,Ready To Move,Kengeri,2 BHK,VBeriav,750,2.0,1.0,36.5,12.9176571,77.4837568,south west
7779,7779,Super built-up  Area,Ready To Move,Electronic City,2 BHK,Itvir M,919,2.0,2.0,35.0,12.848759900000001,77.64825295827616,south east
7780,7780,Super built-up  Area,Ready To Move,Budigere,2 BHK,PrityTr,1087,2.0,1.0,54.3,13.1351402,77.74957,north east
7781,7781,Built-up  Area,Ready To Move,Sunder Ram Shetty Nagar,3 BHK,Bustain,1480,3.0,2.0,74.0,12.895160000000033,77.60879000000006,south
7782,7782,Built-up  Area,Ready To Move,Tindlu,2 BHK,,1180,2.0,2.0,52.0,13.2338969,77.5947061,north
7783,7783,Super built-up  Area,Ready To Move,6th Block Jayanagar,3 BHK,,2100,4.0,2.0,255.0,12.9304356,77.5776634,south
7784,7784,Super built-up  Area,Ready To Move,Jigani,3 BHK,DLhtsan,1221,3.0,2.0,65.0,12.7852528,77.6380931,south
7785,7785,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1194,2.0,2.0,46.0,12.8922203,77.6558048,south east
7786,7786,Built-up  Area,Ready To Move,Thanisandra,3 BHK,MSureRR,2072,3.0,2.0,122.0,13.054713,77.6339258,north east
7787,7787,Built-up  Area,18-Dec,Whitefield,3 BHK,,1600,3.0,2.0,69.0,12.9696365,77.7497448,east
7788,7788,Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,,2200,3.0,2.0,98.0,13.0621474,77.58006135480495,north
7789,7789,Super built-up  Area,Ready To Move,Rajaji Nagar,3 BHK,Brway G,1640,3.0,3.0,220.0,12.9995223,77.5505328,north west
7790,7790,Super built-up  Area,Ready To Move,Kaikondrahalli,2 BHK,Srsica ,1253,2.0,2.0,81.5,12.916788350000001,77.67427750003182,south east
7791,7791,Super built-up  Area,Ready To Move,Hennur Road,2 BHK,Koagati,1061,2.0,1.0,54.92,13.0398416,77.6413592,north east
7792,7792,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,,1950,3.0,2.0,115.0,12.9552572,77.6984163,east
7793,7793,Built-up  Area,Ready To Move,Marathahalli,2 BHK,Suvals ,1250,2.0,2.0,68.0,12.9552572,77.6984163,east
7794,7794,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,MItatHa,1585,2.0,3.0,80.0,13.0398416,77.6413592,north east
7795,7795,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1452,3.0,3.0,60.98,12.88576665,77.55275290187642,south
7796,7796,Super built-up  Area,Ready To Move,Kammasandra,2 BHK,Prncy R,1015,2.0,2.0,37.0,13.1499855,77.782041,north east
7797,7797,Super built-up  Area,19-Aug,Begur Road,4 BHK,Pruthg ,2462 - 2467,6.0,0.0,118.0,12.8767919,77.6258806,south east
7798,7798,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,,1125,2.0,2.0,56.8,12.9552572,77.6984163,east
7799,7799,Super built-up  Area,18-May,Electronic City Phase II,2 BHK,MJtroty,1116,2.0,2.0,40.0,12.8468545,77.6769267,south east
7800,7800,Built-up  Area,Ready To Move,Kadarenahalli,1 Bedroom,,400,1.0,0.0,35.0,12.916690000000074,77.56278000000003,south
7801,7801,Super built-up  Area,Ready To Move,Kasavanhalli,4 BHK,Vaidsi ,4000,4.0,2.0,325.0,12.9047595,77.6759172,south east
7802,7802,Super built-up  Area,Ready To Move,Hebbal,4 BHK,RMudeat,3900,4.0,2.0,410.0,13.0382184,77.5919,north
7803,7803,Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Sastaat,1300,2.0,2.0,100.0,13.0263229,77.7205146,east
7804,7804,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1419,2.0,1.0,60.42,12.858390000000043,80.18606000000005,east
7805,7805,Super built-up  Area,Ready To Move,Punappa Layout,3 BHK,DSionhe,1310,2.0,1.0,55.0,13.036845050769323,77.6345100848165,north east
7806,7806,Super built-up  Area,Ready To Move,Thigalarapalya,3 BHK,Prtanha,2072,4.0,2.0,152.0,13.0137105,77.4834544,north west
7807,7807,Built-up  Area,Ready To Move,Kaggadasapura,2 BHK,KKersow,1240,2.0,1.0,58.58,12.9846713,77.6790908,east
7808,7808,Built-up  Area,Ready To Move,Chamrajpet,3 BHK,,1565,3.0,2.0,98.91,12.9569966,77.5633682,south west
7809,7809,Super built-up  Area,Ready To Move,Budigere,3 BHK,PrityTr,1820,3.0,2.0,89.0,13.1351402,77.74957,north east
7810,7810,Plot  Area,Ready To Move,Gubbalala,3 Bedroom,,2500,3.0,1.0,88.0,12.8856635,77.5416809,south west
7811,7811,Plot  Area,Ready To Move,KR Puram,5 Bedroom,Skdia A,3657,5.0,,310.0,13.007516,77.695935,east
7812,7812,Super built-up  Area,Ready To Move,Hosa Road,2 BHK,,1245,2.0,1.0,62.0,12.8706073,77.6540565,south east
7813,7813,Super built-up  Area,Ready To Move,GM Palaya,3 BHK,MSuntra,1315,3.0,1.0,65.0,12.974779,77.6654084,east
7814,7814,Super built-up  Area,Ready To Move,Kenchenahalli,3 BHK,Unateit,1410,2.0,2.0,73.0,12.9120633,77.5136528,south west
7815,7815,Super built-up  Area,Ready To Move,Dasarahalli,2 BHK,Indesve,1375,2.0,1.0,60.0,12.9784134,77.5427194,west
7816,7816,Super built-up  Area,Ready To Move,Old Madras Road,2 BHK,Sastaat,1299,2.0,2.0,95.0,13.0263229,77.7205146,east
7817,7817,Super built-up  Area,Ready To Move,Pampa Extension,2 BHK,Pancy R,993,2.0,3.0,45.5,13.05083503390236,77.6009100943808,north
7818,7818,Plot  Area,Ready To Move,Bommasandra Industrial Area,2 Bedroom,,1200,3.0,0.0,45.0,12.81114,77.6634021,south east
7819,7819,Super built-up  Area,Ready To Move,Lavelle Road,2 BHK,,985,2.0,1.0,156.0,12.9749487,77.5997248,east
7820,7820,Built-up  Area,Ready To Move,4th Block Koramangala,4 Bedroom,,2400,5.0,3.0,180.0,12.933232,77.6254669,south east
7821,7821,Super built-up  Area,18-Nov,Hebbal,3 BHK,Magiaya,1255,2.0,1.0,95.0,13.0382184,77.5919,north
7822,7822,Super built-up  Area,22-Jun,Hoodi,3 BHK,GoAirej,1655,3.0,2.0,131.0,12.9919033,77.7162015,east
7823,7823,Super built-up  Area,18-Dec,Whitefield,4 BHK,Prtates,2830,5.0,3.0,190.0,12.9696365,77.7497448,east
7824,7824,Super built-up  Area,Ready To Move, Sector 1 HSR Layout,1 BHK,,6000,1.0,1.0,276.0,12.9154717,77.6482844,south east
7825,7825,Built-up  Area,Ready To Move,Electronic City,2 BHK,Itelaa ,550,1.0,1.0,15.0,12.848759900000001,77.64825295827616,south east
7826,7826,Super built-up  Area,Ready To Move,Balaji Gardens Layout,1 BHK,,825,2.0,1.0,40.0,18.05305000000004,79.53362000000004,north
7827,7827,Super built-up  Area,20-Aug,Begur Road,3 BHK,Pruthg ,1634,3.0,1.0,111.0,12.8767919,77.6258806,south east
7828,7828,Plot  Area,Ready To Move,Kogilu,8 Bedroom,,1200,6.0,3.0,105.0,13.104198,77.6170849,north
7829,7829,Super built-up  Area,Ready To Move,Banaswadi,2 BHK,,1222,2.0,2.0,80.0,13.0141618,77.6518539,north east
7830,7830,Super built-up  Area,Ready To Move,Gottigere,3 BHK,Pridei ,1500,3.0,2.0,63.0,12.8565317,77.5877237,south
7831,7831,Super built-up  Area,Ready To Move,Akshaya Nagar,3 BHK,,1890,4.0,2.0,100.0,13.0195427,77.6831272,north east
7832,7832,Built-up  Area,Ready To Move,Hegde Nagar,4 Bedroom,Sotosty,3750,6.0,2.0,375.0,13.0720352,77.6333905,north east
7833,7833,Super built-up  Area,Ready To Move,Hulimavu,2 BHK,,850,1.0,1.0,39.5,12.8773486,77.6028031,south
7834,7834,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Veales ,1295,2.0,3.0,78.5,12.9696365,77.7497448,east
7835,7835,Super built-up  Area,Ready To Move,Sarjapur  Road,2 BHK,DSndsod,1320,2.0,1.0,100.0,12.920441,77.6653284,south east
7836,7836,Built-up  Area,Ready To Move,ISRO Layout,4 Bedroom,,950,3.0,3.0,179.0,12.8974283,77.5573828,south
7837,7837,Plot  Area,Ready To Move,Hebbal,4 Bedroom,,1200,4.0,2.0,225.0,13.0382184,77.5919,north
7838,7838,Built-up  Area,Ready To Move,2nd Stage Nagarbhavi,4 Bedroom,,3000,3.0,3.0,170.0,12.980070000000069,77.51133000000004,west
7839,7839,Built-up  Area,Ready To Move,Harlur,2 BHK,,1197,2.0,1.0,82.0,12.90593265,77.6754493561861,south east
7840,7840,Super built-up  Area,Ready To Move,Hoysalanagar,3 BHK,,1320,2.0,3.0,60.0,12.991460000000075,77.50218000000007,west
7841,7841,Plot  Area,Ready To Move,Billekahalli,5 Bedroom,,1180,5.0,2.0,98.5,12.90008000000006,77.60432000000003,south
7842,7842,Super built-up  Area,20-Dec,Whitefield,1 BHK,Oreldhi,840,1.0,1.0,57.6,12.9696365,77.7497448,east
7843,7843,Super built-up  Area,20-Dec,Whitefield,1 BHK,Somns T,540 - 740,1.0,0.0,19.83,12.9696365,77.7497448,east
7844,7844,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,3 BHK,GrrvaGr,1693,3.0,1.0,71.38,12.858390000000043,80.18606000000005,east
7845,7845,Super built-up  Area,Ready To Move,Kodihalli,2 BHK,,1000,2.0,1.0,62.0,12.9624481,77.6463772,east
7846,7846,Built-up  Area,Ready To Move,Babusapalaya,2 BHK,AReenui,1305,2.0,1.0,70.0,13.0283523,77.650469,north east
7847,7847,Built-up  Area,Ready To Move,Kodichikkanahalli,1 BHK,Jae 1ke,450,1.0,1.0,18.0,12.8966996,77.6124269,south
7848,7848,Super built-up  Area,Ready To Move,CV Raman Nagar,1 BHK,Pu270a ,705,1.0,1.0,57.0,12.9856596,77.6638971,east
7849,7849,Super built-up  Area,Ready To Move,Ilyas Nagar,4 BHK,,750,6.0,2.0,75.0,12.9077921,77.5708714,south
7850,7850,Built-up  Area,Ready To Move,Tumkur Road,5 Bedroom,,4800,5.0,2.0,150.0,13.0238021,77.5491625,north west
7851,7851,Built-up  Area,Ready To Move,Koramangala Industrial Layout,4 Bedroom,,5000,5.0,,600.0,12.93479000000002,77.61326000000008,south east
7852,7852,Plot  Area,Ready To Move,Gubbalala,4 Bedroom,,5000,4.0,3.0,425.0,12.8856635,77.5416809,south west
7853,7853,Built-up  Area,18-Dec,Whitefield,3 BHK,,1991,3.0,2.0,104.0,12.9696365,77.7497448,east
7854,7854,Super built-up  Area,Ready To Move,Battarahalli,3 BHK,PaontWa,1779,3.0,2.0,90.0,13.020020000000045,77.70975000000004,east
7855,7855,Plot  Area,Ready To Move,Whitefield,4 Bedroom,Adowslm,10200,4.0,1.0,1250.0,12.9696365,77.7497448,east
7856,7856,Super built-up  Area,Ready To Move,Banaswadi,2 BHK,RailsDa,870,2.0,2.0,38.0,13.0141618,77.6518539,north east
7857,7857,Super built-up  Area,18-May,Thanisandra,3 BHK,Bhmesy ,1595,3.0,2.0,120.0,13.054713,77.6339258,north east
7858,7858,Super built-up  Area,21-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,26.0,12.88576665,77.55275290187642,south
7859,7859,Plot  Area,Ready To Move,Ramamurthy Nagar,4 Bedroom,,945,5.0,2.0,120.0,13.0120218,77.6777817,north east
7860,7860,Plot  Area,18-Apr,Basaveswarnagar,6 Bedroom,,2400,4.0,2.0,420.0,12.992220000000032,77.53444000000007,north west
7861,7861,Super built-up  Area,18-Dec,Iblur Village,3 BHK,DNionfl,2000,4.0,2.0,138.0,14.68073000000004,74.88036000000005,north west
7862,7862,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,NCarkna,1614,3.0,2.0,93.0,13.1006982,77.5963454,north
7863,7863,Super built-up  Area,Ready To Move,Gottigere,2 BHK,,1200,2.0,3.0,40.0,12.8565317,77.5877237,south
7864,7864,Built-up  Area,Ready To Move,Electronic City Phase II,3 BHK,Sravehi,1150,3.0,3.0,46.0,12.8468545,77.6769267,south east
7865,7865,Super built-up  Area,Ready To Move,Indira Nagar,4 BHK,,3200,4.0,,440.0,12.9732913,77.6404672,east
7866,7866,Super built-up  Area,18-Dec,Sonnenahalli,3 BHK,Skacak ,1610,3.0,2.0,80.48,12.942335,77.478928,west
7867,7867,Super built-up  Area,Ready To Move,Whitefield,2 BHK,,1190,2.0,2.0,41.0,12.9696365,77.7497448,east
7868,7868,Super built-up  Area,Ready To Move,Kallumantapa,2 BHK,SMncyy ,1050,2.0,2.0,50.0,12.806850000000054,77.59809000000007,south
7869,7869,Plot  Area,Ready To Move,Vaishnavi Layout,4 Bedroom,Prsisge,4800,5.0,2.0,420.0,12.903508,77.5442237,south west
7870,7870,Super built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Brnia G,1460,2.0,1.0,97.0,12.912432,77.5759515,south
7871,7871,Super built-up  Area,Ready To Move,Jaymahal Road,3 BHK,,3400,3.0,3.0,400.0,18.99509000000006,72.83788000000004,north west
7872,7872,Plot  Area,Ready To Move,Naganathapura,1 Bedroom,,600,1.0,0.0,33.0,12.8717726,77.6714141,south east
7873,7873,Built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1569,3.0,0.0,70.0,21.149690000000078,78.99374000000006,north
7874,7874,Built-up  Area,18-Dec,"Off Sarjapur Road, ",3 Bedroom,,2600,3.0,2.0,147.0,12.90982715,77.687841195793,south east
7875,7875,Super built-up  Area,Ready To Move,Electronics City Phase 1,1 BHK,Shiaa S,645,1.0,0.0,42.5,12.8496783,77.6649749,south east
7876,7876,Plot  Area,Ready To Move,Nagarbhavi Garden Villas Layout,4 Bedroom,,1200,3.0,1.0,180.0,12.963626950242617,77.52535778918272,west
7877,7877,Plot  Area,Ready To Move,Nagarbhavi,3 Bedroom,,800,3.0,0.0,95.0,12.95961755,77.51126721318181,west
7878,7878,Built-up  Area,Ready To Move,Mico Layout,2 Bedroom,,800,2.0,1.0,80.0,12.9128289,77.6028358,south
7879,7879,Super built-up  Area,Ready To Move,Marathahalli,2 BHK,Asintas,1350,2.0,1.0,90.0,12.9552572,77.6984163,east
7880,7880,Super built-up  Area,Ready To Move,BTM 2nd Stage,3 BHK,SNe 2ev,2780,4.0,1.0,325.0,12.9140788,77.6188862,south east
7881,7881,Super built-up  Area,18-Mar,Rajarajeshwari Nagara,3 BHK,,1410,2.0,2.0,45.12,12.95290345,77.51580025225289,west
7882,7882,Super built-up  Area,Ready To Move,Whitefield,2 BHK,SMuilan,1109,2.0,1.0,35.47,12.9696365,77.7497448,east
7883,7883,Super built-up  Area,Ready To Move,Vasanth nagar,4 BHK,LeeyaCa,2000,3.0,2.0,1063.0,12.988721250000001,77.58516877601824,north
7884,7884,Built-up  Area,Ready To Move,Agrahara Dasarahalli,1 BHK,,800,1.0,0.0,72.0,12.9790631,77.5406823,west
7885,7885,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,SNity S,1215,2.0,1.0,68.0,12.8905219,77.598149,south
7886,7886,Plot  Area,Ready To Move,Basaveshwara Nagar,8 Bedroom,,1230,6.0,0.0,250.0,12.9931607,77.5394749,north west
7887,7887,Built-up  Area,Ready To Move,Prithvi Layout,3 Bedroom,Prigh L,2273,4.0,2.0,192.0,12.977178,77.7436455,east
7888,7888,Super built-up  Area,18-Aug,Varthur Road,2 BHK,,1255,2.0,2.0,52.76,12.9569176,77.701973,east
7889,7889,Super built-up  Area,Ready To Move,B Narayanapura,2 BHK,,1020,2.0,1.0,49.0,12.9980556,77.6848622,east
7890,7890,Super built-up  Area,18-Jul,T R Mill Road,3 BHK,,1225,2.0,2.0,82.0,40.09916000000004,75.30310999999995,north
7891,7891,Super built-up  Area,Ready To Move,Singasandra,2 BHK,,1120,2.0,1.0,60.0,12.88027485,77.65475374894244,south east
7892,7892,Plot  Area,Ready To Move,Victoria Layout,5 Bedroom,,2400,5.0,3.0,625.0,12.9656579,77.6142682,east
7893,7893,Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,Conixt ,1225,2.0,1.0,69.0,12.9047595,77.6759172,south east
7894,7894,Plot  Area,Ready To Move,Whitefield,4 Bedroom,UKe 2nz,5200,5.0,3.0,242.0,12.9696365,77.7497448,east
7895,7895,Built-up  Area,Ready To Move,Indira Nagar,4 BHK,,4000,4.0,1.0,700.0,12.9732913,77.6404672,east
7896,7896,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Puallhi,1984,4.0,1.0,145.0,12.920441,77.6653284,south east
7897,7897,Super built-up  Area,Ready To Move,Old Madras Road,3 BHK,Saciatt,2425,3.0,1.0,197.0,13.0263229,77.7205146,east
7898,7898,Plot  Area,18-Sep,ITPL,3 Bedroom,,1200,3.0,1.0,56.12,12.9845687,77.73766474151809,east
7899,7899,Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1127,2.0,1.0,45.0,12.8162443,77.6916113,south east
7900,7900,Built-up  Area,18-Jun,Whitefield,3 BHK,,1655,3.0,2.0,97.0,12.9696365,77.7497448,east
7901,7901,Super built-up  Area,18-Aug,Ananth Nagar,1 BHK,,500,1.0,1.0,14.0,12.954080000000033,77.54135000000008,south west
7902,7902,Plot  Area,18-Jul,Varthur,3 Bedroom,,1200,3.0,1.0,68.38,12.9406152,77.7469937,east
7903,7903,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,P num P,1000,2.0,2.0,43.0,12.9846713,77.6790908,east
7904,7904,Super built-up  Area,18-Jul,CV Raman Nagar,2 BHK,,1225,2.0,2.0,47.88,12.9856596,77.6638971,east
7905,7905,Super built-up  Area,Ready To Move,Hormavu,2 BHK,Hedosme,1350,2.0,2.0,45.0,13.0216149,77.6574918,north east
7906,7906,Plot  Area,18-Apr,Nagarbhavi,4 Bedroom,,600,5.0,3.0,95.0,12.95961755,77.51126721318181,west
7907,7907,Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,Mosom B,1175,2.0,3.0,49.0,13.0621474,77.58006135480495,north
7908,7908,Super built-up  Area,Ready To Move,Sanne Amanikere,1 BHK,Hoxiaa ,655,1.0,2.0,27.0,,,
7909,7909,Super built-up  Area,19-Mar,Hosa Road,3 BHK,Skume R,1311,2.0,1.0,84.86,12.8706073,77.6540565,south east
7910,7910,Plot  Area,Ready To Move,Banashankari Stage VI,3 Bedroom,,600,4.0,0.0,90.0,12.9275421,77.5618188,south
7911,7911,Carpet  Area,Ready To Move,CV Raman Nagar,2 BHK,Mancyes,1000,2.0,1.0,38.5,12.9856596,77.6638971,east
7912,7912,Super built-up  Area,Ready To Move,Indira Nagar Stage 2,2 BHK,,1196,2.0,1.0,96.0,12.9770856,77.63869,east
7913,7913,Built-up  Area,Ready To Move,Kanakpura Road,3 BHK,Wiowsri,1050,2.0,1.0,59.0,12.88576665,77.55275290187642,south
7914,7914,Super built-up  Area,Ready To Move,Somasundara Palya,3 BHK,,1275,2.0,2.0,52.0,12.89694000000003,77.65592000000004,south east
7915,7915,Carpet  Area,Ready To Move,Hommadevanahalli,2 BHK,,927,2.0,1.0,50.0,12.844710000000077,77.59973000000008,south
7916,7916,Super built-up  Area,Ready To Move,Varthur,3 BHK,CaestSr,1520,2.0,3.0,61.0,12.9406152,77.7469937,east
7917,7917,Plot  Area,Ready To Move,BTM Layout 2nd Stage 1st Phase,4 Bedroom,,2400,5.0,2.0,395.0,12.916060000000073,77.61908000000005,south east
7918,7918,Built-up  Area,Ready To Move,Hebbal,2 BHK,Prersis,1333,2.0,1.0,104.0,13.0382184,77.5919,north
7919,7919,Super built-up  Area,18-Mar,Tunganagara,1 BHK,DSdidSp,600,1.0,0.0,18.0,13.92572000000007,75.55188000000004,north west
7920,7920,Super built-up  Area,18-Sep,Abbigere,3 BHK,DSestma,1326,2.0,1.0,34.8,13.0742739,77.5288653,north west
7921,7921,Super built-up  Area,18-Mar,Sarjapur  Road,3 BHK,PualeSk,1618 - 1929,,,85.125,12.920441,77.6653284,south east
7922,7922,Built-up  Area,Ready To Move,Koramangala,2 BHK,KHage G,1370,2.0,2.0,125.0,13.2923988,77.7519261,north east
7923,7923,Super built-up  Area,Ready To Move,Koramangala,2 BHK,KHage G,1100,2.0,2.0,85.0,13.2923988,77.7519261,north east
7924,7924,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1650,3.0,3.0,100.0,12.8922203,77.6558048,south east
7925,7925,Super built-up  Area,18-May,Kasavanhalli,3 BHK,,1917,3.0,2.0,132.0,12.9047595,77.6759172,south east
7926,7926,Carpet  Area,Ready To Move,Doddakannelli,3 BHK,,780,3.0,,75.0,12.9082413,77.6948847,south east
7927,7927,Super built-up  Area,Ready To Move,Billekahalli,2 BHK,Raony C,950,2.0,1.0,58.11,12.90008000000006,77.60432000000003,south
7928,7928,Super built-up  Area,Ready To Move,T C Palya main Road,2 BHK,,1175,2.0,1.0,48.72,13.02054871962205,77.6760214464319,north east
7929,7929,Super built-up  Area,Ready To Move,8th Phase JP Nagar,2 BHK,,1089,2.0,1.0,43.55,12.9167948,77.595038,south
7930,7930,Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,Prillot,1804,3.0,2.0,175.0,12.8661075,77.59192,south
7931,7931,Super built-up  Area,Ready To Move,Hoodi,2 BHK,Keers S,1257,2.0,1.0,68.5,12.9919033,77.7162015,east
7932,7932,Super built-up  Area,Ready To Move,Sarjapur,1 BHK,SNityVe,650,1.0,2.0,19.87,12.932266649999999,77.68374728308987,east
7933,7933,Super built-up  Area,Ready To Move,Whitefield,3 BHK,BrlisCo,1850,3.0,2.0,150.0,12.9696365,77.7497448,east
7934,7934,Built-up  Area,Ready To Move,Vishwapriya Nagar,4 Bedroom,,2800,4.0,1.0,200.0,12.823390000000074,80.07480000000004,east
7935,7935,Built-up  Area,Ready To Move,Vidyaranyapura,2 BHK,,945,2.0,,40.0,13.0766407,77.5577315,north
7936,7936,Super built-up  Area,22-Dec,Koramangala,2 BHK,,1161,2.0,1.0,63.85,13.2923988,77.7519261,north east
7937,7937,Super built-up  Area,17-Apr,Banashankari Stage V,3 BHK,Naiewre,1630,3.0,2.0,51.35,12.9275421,77.5618188,south
7938,7938,Super built-up  Area,Ready To Move,Jalahalli,3 BHK,DSons S,1310,2.0,2.0,60.0,13.0464531,77.5483803,north west
7939,7939,Super built-up  Area,Ready To Move,Lake City,2 BHK,,750,2.0,1.0,28.0,12.8997376,77.6173368,south east
7940,7940,Plot  Area,18-Sep,Whitefield,3 Bedroom,,1200,3.0,1.0,67.77,12.9696365,77.7497448,east
7941,7941,Super built-up  Area,Ready To Move,Vittal Nagar,2 BHK,Riave E,1000,2.0,1.0,45.0,12.9012176,77.5550809,south
7942,7942,Plot  Area,Ready To Move,Old Madras Road,4 Bedroom,,4000,4.0,2.0,225.0,13.0263229,77.7205146,east
7943,7943,Built-up  Area,Ready To Move,Nagavara,2 BHK,,1315,2.0,2.0,70.0,13.0374647,77.623602,north east
7944,7944,Super built-up  Area,Ready To Move,Sahakara Nagar,3 BHK,NCensun,1370,2.0,2.0,90.0,13.0621474,77.58006135480495,north
7945,7945,Plot  Area,Ready To Move,Ulsoor,5 Bedroom,,1200,4.0,3.0,150.0,12.9778793,77.6246697,east
7946,7946,Built-up  Area,Ready To Move,Bellandur,2 BHK,Ocavees,1465,3.0,3.0,90.0,12.9279555,77.6807658,south east
7947,7947,Plot  Area,Ready To Move,JP Nagar,3 BHK,,20000,3.0,,175.0,12.9072515,77.5782713,south
7948,7948,Super built-up  Area,18-Apr,Electronic City,2 BHK,Prarkun,1128,2.0,1.0,64.0,12.848759900000001,77.64825295827616,south east
7949,7949,Super built-up  Area,Ready To Move,Padmanabhanagar,3 BHK,Silusti,1250,2.0,2.0,70.0,12.91814255,77.55767110316643,south
7950,7950,Super built-up  Area,19-Jun,Hebbal,3 BHK,Raard B,1645,3.0,2.0,117.0,13.0382184,77.5919,north
7951,7951,Super built-up  Area,Ready To Move,Horamavu Agara,3 BHK,,1284,2.0,2.0,75.0,13.0367725,77.6549479,north east
7952,7952,Super built-up  Area,18-Mar,Hebbal,3 BHK,SNontle,2600,3.0,2.0,199.0,13.0382184,77.5919,north
7953,7953,Super built-up  Area,19-Jun,Kodigehalli,3 BHK,,1820,3.0,2.0,150.0,13.0031666,77.7272835,east
7954,7954,Super built-up  Area,Ready To Move,Haralur Road,3 BHK,,1580,3.0,1.0,73.0,12.8922203,77.6558048,south east
7955,7955,Built-up  Area,Ready To Move,Akshaya Nagar,3 Bedroom,,2650,3.0,2.0,125.0,13.0195427,77.6831272,north east
7956,7956,Super built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,SNity S,1215,2.0,1.0,68.0,12.8905219,77.598149,south
7957,7957,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,,1075,2.0,1.0,40.0,12.9055682,77.5455438,south west
7958,7958,Super built-up  Area,Ready To Move,R.T. Nagar,3 BHK,JaniaGa,1400,2.0,3.0,78.0,13.0251833,77.5920609,north
7959,7959,Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,,1400,2.0,1.0,55.0,12.914506,77.5604592,south
7960,7960,Built-up  Area,Ready To Move,Bisuvanahalli,2 BHK,Prityel,845,2.0,1.0,30.0,13.237580000000037,77.56019000000003,north
7961,7961,Super built-up  Area,Ready To Move,Hegde Nagar,4 BHK,,2600,4.0,3.0,40.0,13.0720352,77.6333905,north east
7962,7962,Built-up  Area,Ready To Move,Sarjapur,4 Bedroom,Prldsum,3508 - 4201,6.0,0.0,385.5,12.932266649999999,77.68374728308987,east
7963,7963,Super built-up  Area,Ready To Move,Richards Town,2 BHK,,800,2.0,1.0,85.0,13.004216,77.6158048,north east
7964,7964,Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1199,2.0,1.0,85.0,12.9351457,77.7047541,east
7965,7965,Super built-up  Area,Ready To Move,Gunjur,2 BHK,Akncyes,1175,2.0,2.0,43.48,13.4279345,77.5131493,north
